CreditCardID,CardType,CardNumber,ExpMonth,ExpYear,ModifiedDate
14518,Distinguish,5.56E+13,11,2007,04-08-07 0:00
14519,ColonialVoice,7.78E+13,10,2005,23-08-07 0:00
14520,Distinguish,5.56E+13,1,2008,25-03-08 0:00
14521,ColonialVoice,7.78E+13,5,2006,18-05-08 0:00
14522,SuperiorCard,3.33E+13,7,2007,14-02-08 0:00
14523,SuperiorCard,3.33E+13,10,2007,23-02-08 0:00
14524,Vista,1.11E+13,9,2006,12-01-08 0:00
14525,Distinguish,5.56E+13,3,2008,10-08-07 0:00
14526,Vista,1.11E+13,2,2006,08-11-07 0:00
14527,ColonialVoice,7.78E+13,8,2008,13-09-07 0:00
14528,SuperiorCard,3.33E+13,5,2007,13-04-08 0:00
14529,Vista,1.11E+13,2,2007,18-11-07 0:00
14530,ColonialVoice,7.78E+13,6,2007,01-06-08 0:00
14531,ColonialVoice,7.78E+13,4,2007,22-03-08 0:00
14532,SuperiorCard,3.33E+13,9,2008,27-12-07 0:00
14533,Distinguish,5.56E+13,5,2008,20-08-06 0:00
14534,ColonialVoice,7.78E+13,12,2005,06-06-07 0:00
14535,SuperiorCard,3.33E+13,8,2005,01-07-07 0:00
14536,Vista,1.11E+13,10,2006,15-06-07 0:00
14537,SuperiorCard,3.33E+13,11,2005,18-04-08 0:00
14538,ColonialVoice,7.78E+13,1,2005,06-10-07 0:00
14539,ColonialVoice,7.78E+13,9,2005,26-01-08 0:00
14540,ColonialVoice,7.78E+13,7,2008,20-03-07 0:00
14541,SuperiorCard,3.33E+13,6,2006,01-09-07 0:00
14542,Distinguish,5.56E+13,5,2007,01-09-06 0:00
14543,Vista,1.11E+13,7,2006,03-08-07 0:00
14544,Distinguish,5.56E+13,10,2008,05-03-06 0:00
14545,SuperiorCard,3.33E+13,12,2008,14-10-05 0:00
14546,Distinguish,5.56E+13,5,2007,01-08-07 0:00
14547,ColonialVoice,7.78E+13,1,2005,17-07-08 0:00
14548,ColonialVoice,7.78E+13,6,2005,15-04-07 0:00
14549,Distinguish,5.56E+13,12,2005,06-02-07 0:00
14550,Distinguish,5.56E+13,2,2007,10-02-03 0:00
14551,ColonialVoice,7.78E+13,10,2007,30-10-07 0:00
14552,SuperiorCard,3.33E+13,6,2005,31-07-08 0:00
14553,ColonialVoice,7.78E+13,7,2006,09-02-08 0:00
14554,SuperiorCard,3.33E+13,6,2008,31-05-07 0:00
14555,ColonialVoice,7.78E+13,4,2008,09-11-07 0:00
14556,Vista,1.11E+13,6,2005,27-11-07 0:00
14557,ColonialVoice,7.78E+13,5,2005,14-10-07 0:00
14558,ColonialVoice,7.78E+13,8,2006,20-09-07 0:00
14559,SuperiorCard,3.33E+13,1,2005,01-08-05 0:00
14560,Distinguish,5.56E+13,7,2006,17-06-08 0:00
14561,Vista,1.11E+13,12,2005,17-05-08 0:00
14562,Vista,1.11E+13,8,2006,01-07-06 0:00
14563,SuperiorCard,3.33E+13,1,2006,01-10-07 0:00
14564,ColonialVoice,7.78E+13,5,2005,10-02-08 0:00
14565,Vista,1.11E+13,10,2006,09-09-07 0:00
14566,ColonialVoice,7.78E+13,7,2005,03-07-08 0:00
14567,ColonialVoice,7.78E+13,2,2006,02-01-08 0:00
14568,Vista,1.11E+13,1,2006,22-10-07 0:00
14569,ColonialVoice,7.78E+13,7,2008,30-04-08 0:00
14570,Distinguish,5.56E+13,2,2007,02-06-08 0:00
14571,SuperiorCard,3.33E+13,7,2007,08-04-08 0:00
14572,Distinguish,5.56E+13,7,2007,18-11-07 0:00
14573,Distinguish,5.56E+13,12,2006,04-11-05 0:00
14574,Distinguish,5.56E+13,10,2005,05-12-05 0:00
14575,ColonialVoice,7.78E+13,3,2008,12-07-07 0:00
14576,SuperiorCard,3.33E+13,2,2008,08-05-07 0:00
14577,Vista,1.11E+13,2,2007,19-06-07 0:00
14578,Vista,1.11E+13,10,2007,17-06-08 0:00
14579,ColonialVoice,7.78E+13,8,2005,23-01-06 0:00
14580,ColonialVoice,7.78E+13,12,2008,25-03-06 0:00
14581,Vista,1.11E+13,5,2006,21-10-07 0:00
14582,Distinguish,5.56E+13,11,2008,31-05-08 0:00
14583,Distinguish,5.56E+13,10,2008,15-02-06 0:00
14584,SuperiorCard,3.33E+13,10,2005,25-12-05 0:00
14585,SuperiorCard,3.33E+13,10,2007,29-01-03 0:00
14586,ColonialVoice,7.78E+13,10,2005,23-11-06 0:00
14587,ColonialVoice,7.78E+13,7,2005,09-10-07 0:00
14588,SuperiorCard,3.33E+13,3,2006,13-09-07 0:00
14589,SuperiorCard,3.33E+13,10,2006,15-02-08 0:00
14590,Distinguish,5.56E+13,5,2005,13-12-07 0:00
14591,Distinguish,5.56E+13,2,2007,11-04-08 0:00
14592,ColonialVoice,7.78E+13,2,2008,22-06-08 0:00
14593,ColonialVoice,7.78E+13,8,2006,20-02-08 0:00
14594,Distinguish,5.56E+13,12,2008,10-08-07 0:00
14595,Vista,1.11E+13,10,2006,01-08-07 0:00
14596,Vista,1.11E+13,2,2006,08-05-08 0:00
14597,Distinguish,5.56E+13,10,2005,02-09-07 0:00
14598,Vista,1.11E+13,2,2005,20-12-07 0:00
14599,ColonialVoice,7.78E+13,1,2008,01-09-07 0:00
14600,SuperiorCard,3.33E+13,2,2007,06-01-03 0:00
14601,Vista,1.11E+13,1,2008,18-01-08 0:00
14602,ColonialVoice,7.78E+13,9,2008,12-08-07 0:00
14603,ColonialVoice,7.78E+13,7,2006,18-01-08 0:00
14604,ColonialVoice,7.78E+13,9,2008,21-10-07 0:00
14605,Vista,1.11E+13,5,2007,27-08-07 0:00
14606,ColonialVoice,7.78E+13,12,2007,01-08-06 0:00
14607,SuperiorCard,3.33E+13,6,2007,29-01-04 0:00
14608,ColonialVoice,7.78E+13,2,2006,29-03-07 0:00
14609,SuperiorCard,3.33E+13,3,2007,17-04-08 0:00
14610,ColonialVoice,7.78E+13,8,2005,20-10-07 0:00
14611,SuperiorCard,3.33E+13,2,2007,11-01-07 0:00
14612,ColonialVoice,7.78E+13,8,2008,01-07-05 0:00
14613,ColonialVoice,7.78E+13,6,2005,20-07-07 0:00
14614,Vista,1.11E+13,2,2007,15-07-05 0:00
14615,SuperiorCard,3.33E+13,3,2005,07-02-08 0:00
14616,SuperiorCard,3.33E+13,2,2005,15-02-07 0:00
14617,ColonialVoice,7.78E+13,7,2005,19-04-08 0:00
14618,SuperiorCard,3.33E+13,5,2007,29-12-07 0:00
14619,SuperiorCard,3.33E+13,9,2005,18-04-08 0:00
14620,Vista,1.11E+13,12,2007,09-03-08 0:00
14621,SuperiorCard,3.33E+13,7,2005,13-08-06 0:00
14622,SuperiorCard,3.33E+13,11,2005,12-10-05 0:00
14623,SuperiorCard,3.33E+13,6,2006,01-04-08 0:00
14624,ColonialVoice,7.78E+13,5,2007,02-12-07 0:00
14625,Vista,1.11E+13,2,2008,07-08-07 0:00
14626,ColonialVoice,7.78E+13,10,2005,15-01-08 0:00
14627,ColonialVoice,7.78E+13,7,2008,01-09-07 0:00
14628,Distinguish,5.56E+13,12,2008,26-05-08 0:00
14629,SuperiorCard,3.33E+13,11,2005,23-02-08 0:00
14630,ColonialVoice,7.78E+13,6,2005,26-11-07 0:00
14631,ColonialVoice,7.78E+13,7,2008,17-04-08 0:00
14632,Vista,1.11E+13,3,2006,10-12-07 0:00
14633,Vista,1.11E+13,2,2005,22-03-08 0:00
14634,Distinguish,5.56E+13,11,2008,20-12-07 0:00
14635,Distinguish,5.56E+13,12,2007,31-05-08 0:00
14636,Vista,1.11E+13,9,2008,28-08-07 0:00
14637,ColonialVoice,7.78E+13,1,2007,10-01-08 0:00
14638,Vista,1.11E+13,11,2005,07-11-07 0:00
14639,SuperiorCard,3.33E+13,9,2008,19-09-06 0:00
14640,Vista,1.11E+13,11,2005,26-08-07 0:00
14641,ColonialVoice,7.78E+13,7,2006,14-09-07 0:00
14642,Distinguish,5.56E+13,8,2005,15-07-08 0:00
14643,Vista,1.11E+13,10,2006,05-02-08 0:00
14644,Distinguish,5.56E+13,1,2008,09-02-08 0:00
14645,Distinguish,5.56E+13,9,2008,27-12-07 0:00
14646,SuperiorCard,3.33E+13,2,2006,14-03-08 0:00
14647,SuperiorCard,3.33E+13,2,2007,28-06-08 0:00
14648,Vista,1.11E+13,10,2005,05-12-07 0:00
14649,ColonialVoice,7.78E+13,4,2005,05-03-08 0:00
14650,SuperiorCard,3.33E+13,12,2005,26-10-07 0:00
14651,ColonialVoice,7.78E+13,11,2005,17-09-05 0:00
14652,Distinguish,5.56E+13,8,2007,25-03-08 0:00
14653,Vista,1.11E+13,3,2007,01-05-08 0:00
14654,SuperiorCard,3.33E+13,4,2007,26-06-06 0:00
14655,Vista,1.11E+13,10,2006,20-10-07 0:00
14656,Distinguish,5.56E+13,11,2007,24-05-06 0:00
14657,Vista,1.11E+13,7,2008,23-02-08 0:00
14658,Vista,1.11E+13,9,2007,26-07-08 0:00
14659,SuperiorCard,3.33E+13,5,2005,03-05-08 0:00
14660,Distinguish,5.56E+13,5,2005,12-12-06 0:00
14661,ColonialVoice,7.78E+13,6,2008,10-01-03 0:00
14662,ColonialVoice,7.78E+13,12,2006,02-11-05 0:00
14663,Vista,1.11E+13,8,2005,04-10-07 0:00
14664,SuperiorCard,3.33E+13,9,2005,05-05-08 0:00
14665,ColonialVoice,7.78E+13,9,2008,22-12-05 0:00
14666,Vista,1.11E+13,5,2007,31-01-08 0:00
14667,ColonialVoice,7.78E+13,4,2005,11-12-06 0:00
14668,SuperiorCard,3.33E+13,7,2008,01-11-07 0:00
14669,ColonialVoice,7.78E+13,12,2006,28-05-08 0:00
14670,SuperiorCard,3.33E+13,9,2007,13-04-07 0:00
14671,Distinguish,5.56E+13,4,2006,26-10-07 0:00
14672,ColonialVoice,7.78E+13,3,2008,21-04-07 0:00
14673,Vista,1.11E+13,4,2007,29-11-07 0:00
14674,ColonialVoice,7.78E+13,2,2007,17-02-08 0:00
14675,Vista,1.11E+13,6,2007,29-11-07 0:00
14676,ColonialVoice,7.78E+13,7,2006,16-01-08 0:00
14677,Distinguish,5.56E+13,6,2007,29-07-08 0:00
14678,ColonialVoice,7.78E+13,5,2005,03-11-07 0:00
14679,Distinguish,5.56E+13,8,2005,19-08-07 0:00
14680,ColonialVoice,7.78E+13,5,2007,09-10-07 0:00
14681,SuperiorCard,3.33E+13,4,2006,06-02-07 0:00
14682,ColonialVoice,7.78E+13,10,2005,17-09-07 0:00
14683,Distinguish,5.56E+13,7,2007,08-08-07 0:00
14684,Vista,1.11E+13,8,2007,15-09-07 0:00
14685,Vista,1.11E+13,3,2007,01-05-06 0:00
14686,ColonialVoice,7.78E+13,11,2008,18-05-08 0:00
14687,Vista,1.11E+13,12,2005,21-08-05 0:00
14688,SuperiorCard,3.33E+13,1,2006,27-06-07 0:00
14689,Distinguish,5.56E+13,1,2008,11-06-08 0:00
14690,ColonialVoice,7.78E+13,8,2007,14-11-07 0:00
14691,SuperiorCard,3.33E+13,12,2006,30-12-07 0:00
14692,SuperiorCard,3.33E+13,10,2006,17-01-06 0:00
14693,Vista,1.11E+13,5,2005,24-09-07 0:00
14694,SuperiorCard,3.33E+13,4,2005,05-06-07 0:00
14695,ColonialVoice,7.78E+13,5,2008,28-04-08 0:00
14696,Distinguish,5.56E+13,5,2006,16-08-06 0:00
14697,ColonialVoice,7.78E+13,3,2008,21-09-07 0:00
14698,SuperiorCard,3.33E+13,2,2006,29-02-08 0:00
14699,Vista,1.11E+13,12,2008,19-04-08 0:00
14700,Vista,1.11E+13,5,2005,26-11-07 0:00
14701,ColonialVoice,7.78E+13,6,2006,18-02-04 0:00
14702,SuperiorCard,3.33E+13,7,2006,18-05-08 0:00
14703,Vista,1.11E+13,7,2008,05-04-08 0:00
14704,Distinguish,5.56E+13,4,2005,04-04-08 0:00
14705,SuperiorCard,3.33E+13,12,2007,11-10-05 0:00
14706,Vista,1.11E+13,2,2008,14-01-08 0:00
14707,SuperiorCard,3.33E+13,12,2006,30-01-08 0:00
14708,ColonialVoice,7.78E+13,5,2006,19-12-07 0:00
14709,ColonialVoice,7.78E+13,1,2008,01-12-07 0:00
14710,ColonialVoice,7.78E+13,5,2007,08-12-05 0:00
14711,Vista,1.11E+13,3,2007,25-06-07 0:00
14712,ColonialVoice,7.78E+13,6,2008,20-10-07 0:00
14713,Distinguish,5.56E+13,7,2008,05-12-06 0:00
14714,Distinguish,5.56E+13,10,2006,26-03-08 0:00
14715,Distinguish,5.56E+13,3,2007,29-12-06 0:00
14716,Distinguish,5.56E+13,6,2006,17-05-08 0:00
14717,Distinguish,5.56E+13,9,2006,04-02-08 0:00
14718,Distinguish,5.56E+13,6,2007,27-12-02 0:00
14719,Vista,1.11E+13,7,2008,01-04-07 0:00
14720,ColonialVoice,7.78E+13,3,2005,05-08-05 0:00
14721,Vista,1.11E+13,11,2005,22-03-08 0:00
14722,SuperiorCard,3.33E+13,10,2008,18-06-06 0:00
14723,ColonialVoice,7.78E+13,10,2006,30-06-07 0:00
14724,Vista,1.11E+13,1,2005,13-03-06 0:00
14725,SuperiorCard,3.33E+13,8,2008,16-11-07 0:00
14726,Vista,1.11E+13,11,2006,25-12-07 0:00
14727,SuperiorCard,3.33E+13,4,2005,09-02-08 0:00
14728,Distinguish,5.56E+13,1,2008,05-08-07 0:00
14729,ColonialVoice,7.78E+13,8,2005,01-08-05 0:00
14730,Vista,1.11E+13,5,2008,14-11-07 0:00
14731,ColonialVoice,7.78E+13,12,2007,04-08-07 0:00
14732,Distinguish,5.56E+13,12,2007,22-09-07 0:00
14733,Vista,1.11E+13,9,2008,09-05-08 0:00
14734,Vista,1.11E+13,9,2005,29-03-08 0:00
14735,Vista,1.11E+13,1,2007,01-04-08 0:00
14736,ColonialVoice,7.78E+13,1,2006,12-05-08 0:00
14737,Vista,1.11E+13,8,2008,20-12-07 0:00
14738,Distinguish,5.56E+13,4,2007,30-05-08 0:00
14739,Vista,1.11E+13,1,2006,05-11-07 0:00
14740,Distinguish,5.56E+13,11,2007,20-08-06 0:00
14741,ColonialVoice,7.78E+13,5,2007,07-06-08 0:00
14742,ColonialVoice,7.78E+13,9,2006,17-02-08 0:00
14743,Distinguish,5.56E+13,5,2006,17-08-07 0:00
14744,Vista,1.11E+13,2,2005,13-03-08 0:00
14745,Distinguish,5.56E+13,11,2008,09-06-07 0:00
14746,Distinguish,5.56E+13,8,2005,08-09-06 0:00
14747,SuperiorCard,3.33E+13,7,2007,06-02-08 0:00
14748,Distinguish,5.56E+13,4,2008,14-12-07 0:00
14749,Distinguish,5.56E+13,7,2006,28-11-07 0:00
14750,Vista,1.11E+13,8,2007,08-03-08 0:00
14751,Distinguish,5.56E+13,5,2008,20-04-07 0:00
14752,Vista,1.11E+13,10,2005,26-07-05 0:00
14753,ColonialVoice,7.78E+13,10,2006,24-05-07 0:00
14754,Distinguish,5.56E+13,10,2005,09-10-07 0:00
14755,Distinguish,5.56E+13,4,2007,11-01-03 0:00
14756,Vista,1.11E+13,8,2008,06-06-08 0:00
14757,ColonialVoice,7.78E+13,11,2006,15-06-08 0:00
14758,Vista,1.11E+13,2,2008,27-03-08 0:00
14759,ColonialVoice,7.78E+13,1,2008,09-10-05 0:00
14760,Distinguish,5.56E+13,8,2007,06-03-08 0:00
14761,SuperiorCard,3.33E+13,4,2006,09-02-08 0:00
14762,Vista,1.11E+13,8,2005,09-01-03 0:00
14763,Distinguish,5.56E+13,4,2007,10-09-06 0:00
14764,Distinguish,5.56E+13,12,2007,15-01-06 0:00
14765,ColonialVoice,7.78E+13,7,2007,26-09-06 0:00
14766,Distinguish,5.56E+13,12,2007,14-03-08 0:00
14767,Distinguish,5.56E+13,10,2005,24-05-06 0:00
14768,ColonialVoice,7.78E+13,2,2005,29-09-07 0:00
14769,Vista,1.11E+13,6,2007,02-11-07 0:00
14770,SuperiorCard,3.33E+13,2,2006,15-03-08 0:00
14771,Vista,1.11E+13,1,2007,25-12-07 0:00
14772,ColonialVoice,7.78E+13,1,2007,12-06-08 0:00
14773,ColonialVoice,7.78E+13,1,2008,08-12-07 0:00
14774,ColonialVoice,7.78E+13,7,2005,14-05-08 0:00
14775,Distinguish,5.56E+13,4,2008,13-11-07 0:00
14776,ColonialVoice,7.78E+13,7,2006,05-03-06 0:00
14777,ColonialVoice,7.78E+13,4,2005,10-11-07 0:00
14778,Distinguish,5.56E+13,2,2005,04-11-07 0:00
14779,ColonialVoice,7.78E+13,11,2005,02-08-07 0:00
14780,SuperiorCard,3.33E+13,8,2008,19-06-08 0:00
14781,ColonialVoice,7.78E+13,3,2007,29-09-06 0:00
14782,Distinguish,5.56E+13,4,2008,18-10-07 0:00
14783,Distinguish,5.56E+13,8,2008,18-02-08 0:00
14784,Distinguish,5.56E+13,3,2006,26-03-07 0:00
14785,Distinguish,5.56E+13,10,2006,17-08-07 0:00
14786,SuperiorCard,3.33E+13,12,2005,10-02-07 0:00
14787,Vista,1.11E+13,6,2005,26-12-07 0:00
14788,SuperiorCard,3.33E+13,10,2006,09-01-07 0:00
14789,Distinguish,5.56E+13,3,2006,04-07-06 0:00
14790,ColonialVoice,7.78E+13,3,2007,01-09-07 0:00
14791,Vista,1.11E+13,8,2007,23-01-06 0:00
14792,Vista,1.11E+13,6,2008,25-03-08 0:00
14793,SuperiorCard,3.33E+13,4,2005,22-05-08 0:00
14794,Distinguish,5.56E+13,12,2005,02-02-08 0:00
14795,Vista,1.11E+13,4,2008,05-10-07 0:00
14796,Vista,1.11E+13,7,2008,21-12-07 0:00
14797,SuperiorCard,3.33E+13,2,2008,10-11-07 0:00
14798,ColonialVoice,7.78E+13,3,2008,29-01-07 0:00
14799,SuperiorCard,3.33E+13,10,2006,30-06-06 0:00
14800,ColonialVoice,7.78E+13,5,2006,09-09-05 0:00
14801,ColonialVoice,7.78E+13,12,2005,22-05-08 0:00
14802,Distinguish,5.56E+13,12,2006,16-06-07 0:00
14803,Vista,1.11E+13,4,2007,01-08-06 0:00
14804,SuperiorCard,3.33E+13,7,2005,11-04-08 0:00
14805,Vista,1.11E+13,2,2008,21-07-07 0:00
14806,SuperiorCard,3.33E+13,3,2006,07-03-08 0:00
14807,Vista,1.11E+13,9,2005,08-07-08 0:00
14808,ColonialVoice,7.78E+13,3,2006,26-05-08 0:00
14809,Distinguish,5.56E+13,8,2006,28-02-08 0:00
14810,ColonialVoice,7.78E+13,6,2005,19-09-05 0:00
14811,Distinguish,5.56E+13,3,2006,02-02-07 0:00
14812,ColonialVoice,7.78E+13,1,2006,12-12-07 0:00
14813,SuperiorCard,3.33E+13,9,2005,30-08-07 0:00
14814,Distinguish,5.56E+13,9,2006,01-09-07 0:00
14815,ColonialVoice,7.78E+13,6,2006,24-12-06 0:00
14816,ColonialVoice,7.78E+13,2,2006,19-03-08 0:00
14817,Distinguish,5.56E+13,8,2005,26-01-07 0:00
14818,Distinguish,5.56E+13,6,2007,20-12-06 0:00
14819,SuperiorCard,3.33E+13,6,2007,08-05-07 0:00
14820,ColonialVoice,7.78E+13,11,2006,30-08-07 0:00
14821,SuperiorCard,3.33E+13,4,2006,10-11-07 0:00
14822,Vista,1.11E+13,3,2006,12-05-07 0:00
14823,Distinguish,5.56E+13,10,2008,12-08-07 0:00
14824,Vista,1.11E+13,10,2007,16-08-07 0:00
14825,Distinguish,5.56E+13,9,2005,17-08-07 0:00
14826,Distinguish,5.56E+13,7,2006,04-12-07 0:00
14827,ColonialVoice,7.78E+13,1,2005,08-06-08 0:00
14828,Vista,1.11E+13,7,2007,12-09-07 0:00
14829,Vista,1.11E+13,10,2005,06-03-06 0:00
14830,SuperiorCard,3.33E+13,8,2005,02-04-03 0:00
14831,Distinguish,5.56E+13,6,2006,07-09-07 0:00
14832,ColonialVoice,7.78E+13,4,2007,13-04-08 0:00
14833,Distinguish,5.56E+13,12,2006,19-12-07 0:00
14834,Vista,1.11E+13,5,2005,15-06-06 0:00
14835,ColonialVoice,7.78E+13,5,2005,12-05-07 0:00
14836,Distinguish,5.56E+13,5,2006,27-03-08 0:00
14837,Distinguish,5.56E+13,11,2005,20-01-08 0:00
14838,Vista,1.11E+13,6,2008,14-05-07 0:00
14839,Distinguish,5.56E+13,6,2006,01-02-06 0:00
14840,Distinguish,5.56E+13,5,2005,28-07-06 0:00
14841,Distinguish,5.56E+13,1,2005,26-05-05 0:00
14842,Vista,1.11E+13,6,2006,01-07-07 0:00
14843,ColonialVoice,7.78E+13,8,2007,09-09-07 0:00
14844,Distinguish,5.56E+13,9,2006,07-09-07 0:00
14845,SuperiorCard,3.33E+13,10,2005,25-04-08 0:00
14846,ColonialVoice,7.78E+13,4,2008,16-06-08 0:00
14847,SuperiorCard,3.33E+13,4,2006,07-05-06 0:00
14848,Distinguish,5.56E+13,5,2007,11-04-08 0:00
14849,ColonialVoice,7.78E+13,12,2006,06-11-05 0:00
14850,Vista,1.11E+13,7,2007,03-12-06 0:00
14851,Vista,1.11E+13,5,2008,19-06-08 0:00
14852,Distinguish,5.56E+13,10,2007,24-12-05 0:00
14853,Distinguish,5.56E+13,9,2005,17-08-07 0:00
14854,SuperiorCard,3.33E+13,1,2008,21-09-07 0:00
14855,Vista,1.11E+13,10,2006,16-01-07 0:00
14856,Distinguish,5.56E+13,7,2007,10-12-07 0:00
14857,ColonialVoice,7.78E+13,10,2007,05-03-08 0:00
14858,ColonialVoice,7.78E+13,9,2008,23-01-06 0:00
14859,Distinguish,5.56E+13,7,2007,19-12-05 0:00
14860,ColonialVoice,7.78E+13,6,2005,11-02-03 0:00
14861,Distinguish,5.56E+13,6,2007,15-12-05 0:00
14862,SuperiorCard,3.33E+13,7,2007,15-03-07 0:00
14863,ColonialVoice,7.78E+13,3,2008,21-08-06 0:00
14864,Vista,1.11E+13,2,2006,16-08-07 0:00
14865,SuperiorCard,3.33E+13,9,2007,07-11-07 0:00
14866,ColonialVoice,7.78E+13,4,2005,31-10-07 0:00
14867,SuperiorCard,3.33E+13,4,2006,05-11-06 0:00
14868,Distinguish,5.56E+13,2,2005,22-07-07 0:00
14869,Distinguish,5.56E+13,12,2008,22-02-08 0:00
14870,Vista,1.11E+13,10,2006,20-05-06 0:00
14871,SuperiorCard,3.33E+13,9,2007,23-01-08 0:00
14872,ColonialVoice,7.78E+13,9,2007,17-06-08 0:00
14873,SuperiorCard,3.33E+13,2,2008,30-04-08 0:00
14874,SuperiorCard,3.33E+13,2,2006,30-12-07 0:00
14875,Distinguish,5.56E+13,8,2005,05-12-07 0:00
14876,SuperiorCard,3.33E+13,9,2006,25-10-06 0:00
14877,Distinguish,5.56E+13,10,2005,30-05-08 0:00
14878,Distinguish,5.56E+13,8,2008,04-10-07 0:00
14879,SuperiorCard,3.33E+13,4,2006,30-03-08 0:00
14880,SuperiorCard,3.33E+13,7,2006,27-02-07 0:00
14881,Distinguish,5.56E+13,8,2005,20-11-07 0:00
14882,Distinguish,5.56E+13,7,2007,21-03-08 0:00
14883,SuperiorCard,3.33E+13,4,2008,18-09-05 0:00
14884,SuperiorCard,3.33E+13,4,2006,21-05-08 0:00
14885,Vista,1.11E+13,7,2008,17-04-07 0:00
14886,Distinguish,5.56E+13,9,2005,03-02-08 0:00
14887,Vista,1.11E+13,8,2008,13-05-07 0:00
14888,ColonialVoice,7.78E+13,2,2006,10-03-08 0:00
14889,SuperiorCard,3.33E+13,10,2008,09-04-08 0:00
14890,ColonialVoice,7.78E+13,12,2005,19-06-08 0:00
14891,SuperiorCard,3.33E+13,10,2007,28-06-08 0:00
14892,Vista,1.11E+13,4,2007,01-03-08 0:00
14893,Vista,1.11E+13,12,2006,21-09-07 0:00
14894,ColonialVoice,7.78E+13,11,2008,19-04-08 0:00
14895,Distinguish,5.56E+13,5,2008,01-09-06 0:00
14896,Vista,1.11E+13,9,2005,05-05-07 0:00
14897,ColonialVoice,7.78E+13,12,2006,29-01-08 0:00
14898,Distinguish,5.56E+13,12,2006,07-01-06 0:00
14899,ColonialVoice,7.78E+13,10,2008,01-02-08 0:00
14900,ColonialVoice,7.78E+13,3,2005,01-08-06 0:00
14901,ColonialVoice,7.78E+13,12,2005,24-09-07 0:00
14902,Vista,1.11E+13,12,2005,06-03-08 0:00
14903,Distinguish,5.56E+13,12,2005,21-12-05 0:00
14904,SuperiorCard,3.33E+13,11,2008,20-01-07 0:00
14905,ColonialVoice,7.78E+13,3,2008,29-11-07 0:00
14906,SuperiorCard,3.33E+13,9,2006,17-02-08 0:00
14907,ColonialVoice,7.78E+13,4,2008,29-12-07 0:00
14908,ColonialVoice,7.78E+13,2,2006,28-12-07 0:00
14909,ColonialVoice,7.78E+13,3,2008,29-12-07 0:00
14910,Distinguish,5.56E+13,3,2006,28-10-07 0:00
14911,Distinguish,5.56E+13,6,2007,25-12-07 0:00
14912,ColonialVoice,7.78E+13,7,2007,31-05-08 0:00
14913,ColonialVoice,7.78E+13,7,2005,01-02-08 0:00
14914,ColonialVoice,7.78E+13,8,2005,15-07-08 0:00
14915,SuperiorCard,3.33E+13,6,2007,06-10-07 0:00
14916,SuperiorCard,3.33E+13,8,2008,01-01-07 0:00
14917,Distinguish,5.56E+13,9,2005,25-11-07 0:00
14918,SuperiorCard,3.33E+13,11,2005,08-08-06 0:00
14919,SuperiorCard,3.33E+13,3,2006,03-12-07 0:00
14920,SuperiorCard,3.33E+13,10,2007,26-02-06 0:00
14921,Vista,1.11E+13,7,2005,05-05-08 0:00
14922,Vista,1.11E+13,10,2006,13-08-07 0:00
14923,Vista,1.11E+13,11,2005,07-05-07 0:00
14924,SuperiorCard,3.33E+13,2,2008,13-03-03 0:00
14925,Distinguish,5.56E+13,8,2008,21-03-08 0:00
14926,SuperiorCard,3.33E+13,9,2007,20-07-06 0:00
14927,Distinguish,5.56E+13,8,2005,17-08-07 0:00
14928,Distinguish,5.56E+13,8,2008,01-07-06 0:00
14929,Vista,1.11E+13,10,2007,20-10-07 0:00
14930,Vista,1.11E+13,12,2008,26-04-08 0:00
14931,ColonialVoice,7.78E+13,2,2006,12-02-08 0:00
14932,Vista,1.11E+13,5,2006,23-11-07 0:00
14933,Distinguish,5.56E+13,6,2006,19-05-08 0:00
14934,ColonialVoice,7.78E+13,9,2007,26-02-08 0:00
14935,Vista,1.11E+13,6,2008,15-08-06 0:00
14936,SuperiorCard,3.33E+13,9,2007,08-10-06 0:00
14937,Distinguish,5.56E+13,1,2008,01-11-07 0:00
14938,SuperiorCard,3.33E+13,9,2005,01-09-07 0:00
14939,Distinguish,5.56E+13,11,2006,03-06-08 0:00
14940,Vista,1.11E+13,8,2006,12-02-08 0:00
14941,Vista,1.11E+13,6,2006,12-12-06 0:00
14942,SuperiorCard,3.33E+13,8,2005,27-09-07 0:00
14943,Vista,1.11E+13,7,2006,18-01-08 0:00
14944,Vista,1.11E+13,2,2007,21-01-08 0:00
14945,Distinguish,5.56E+13,11,2005,10-09-07 0:00
14946,SuperiorCard,3.33E+13,4,2008,29-12-07 0:00
14947,SuperiorCard,3.33E+13,3,2008,06-04-08 0:00
14948,ColonialVoice,7.78E+13,4,2006,14-07-05 0:00
14949,SuperiorCard,3.33E+13,5,2007,30-04-08 0:00
14950,ColonialVoice,7.78E+13,5,2005,27-02-08 0:00
14951,SuperiorCard,3.33E+13,9,2006,19-12-07 0:00
14952,SuperiorCard,3.33E+13,7,2006,17-01-03 0:00
14953,Vista,1.11E+13,5,2007,22-07-06 0:00
14954,Distinguish,5.56E+13,12,2006,21-11-07 0:00
14955,SuperiorCard,3.33E+13,5,2005,09-08-05 0:00
14956,Distinguish,5.56E+13,10,2005,24-03-06 0:00
14957,SuperiorCard,3.33E+13,3,2007,13-06-08 0:00
14958,ColonialVoice,7.78E+13,1,2008,16-05-08 0:00
14959,SuperiorCard,3.33E+13,12,2008,05-06-08 0:00
