CreditCardID,CardType,ExpMonth,ExpYear,ModifiedDate,CardNumber
17881,ColonialVoice,9,2006,06-10-07 0:00,53711
17883,ColonialVoice,3,2007,18-11-06 0:00,63100
17884,ColonialVoice,2,2007,24-07-08 0:00,29858
17885,ColonialVoice,9,2007,16-10-07 0:00,135647
17886,ColonialVoice,7,2007,22-06-08 0:00,181457
17887,ColonialVoice,7,2005,23-04-06 0:00,1534
17889,SuperiorCard,12,2005,09-04-08 0:00,138162
17890,Distinguish,1,2006,07-07-06 0:00,164747
17891,ColonialVoice,2,2007,18-02-08 0:00,93594
17892,Distinguish,6,2008,28-06-08 0:00,125063
17893,Distinguish,2,2005,18-03-08 0:00,176850
17894,Distinguish,8,2006,06-10-06 0:00,169748
17895,Vista,11,2006,06-08-06 0:00,72649
17896,SuperiorCard,6,2006,06-06-08 0:00,103175
17898,Distinguish,11,2007,19-12-06 0:00,96739
17899,Distinguish,1,2007,24-01-07 0:00,117873
17900,Distinguish,6,2005,17-05-06 0:00,97462
17901,ColonialVoice,12,2008,07-03-07 0:00,136237
17902,Vista,2,2007,01-07-06 0:00,124533
17903,Vista,4,2008,20-06-07 0:00,27693
17904,SuperiorCard,10,2005,24-01-08 0:00,172211
17905,Vista,3,2006,27-11-06 0:00,112482
17906,Distinguish,9,2005,04-05-08 0:00,27078
17907,ColonialVoice,8,2006,03-03-08 0:00,99334
17908,Distinguish,3,2006,13-10-07 0:00,60145
17909,Vista,11,2006,09-05-08 0:00,81159
17910,ColonialVoice,12,2005,24-08-07 0:00,88101
17911,SuperiorCard,11,2006,27-12-05 0:00,19963
17912,SuperiorCard,9,2006,03-01-08 0:00,128774
17913,Vista,6,2005,29-03-08 0:00,479
17914,ColonialVoice,5,2006,23-04-08 0:00,105772
17915,Distinguish,2,2005,01-09-05 0:00,12095
17916,SuperiorCard,6,2005,17-06-06 0:00,132910
17917,Vista,6,2005,25-05-06 0:00,84195
17918,Vista,5,2006,21-05-08 0:00,96026
17919,Vista,11,2005,19-02-08 0:00,17059
17920,ColonialVoice,5,2006,17-06-08 0:00,88872
17921,Vista,5,2008,07-06-08 0:00,110658
17922,ColonialVoice,7,2007,30-05-07 0:00,81106
17923,Vista,2,2005,01-08-06 0:00,56191
17924,ColonialVoice,8,2007,17-01-08 0:00,119428
17925,SuperiorCard,2,2007,24-09-07 0:00,73209
17926,Distinguish,11,2008,04-02-08 0:00,135585
17927,Distinguish,8,2006,12-10-06 0:00,108898
17928,ColonialVoice,4,2007,08-08-06 0:00,102560
17929,Vista,11,2008,13-07-06 0:00,41611
17930,ColonialVoice,9,2006,17-12-07 0:00,181831
17931,Vista,9,2005,27-06-06 0:00,4965
17932,Distinguish,7,2007,20-09-07 0:00,177863
17933,Distinguish,12,2006,31-07-08 0:00,123447
17934,SuperiorCard,10,2005,29-07-07 0:00,101016
17935,ColonialVoice,1,2005,01-09-05 0:00,50063
17936,ColonialVoice,4,2005,29-03-08 0:00,161553
17937,ColonialVoice,12,2005,12-05-06 0:00,158711
17938,SuperiorCard,12,2008,23-06-08 0:00,158249
17939,ColonialVoice,2,2007,23-06-08 0:00,134264
17940,SuperiorCard,6,2005,29-11-07 0:00,96197
17941,ColonialVoice,11,2008,03-09-07 0:00,89745
17942,Distinguish,10,2005,22-06-08 0:00,35099
17943,SuperiorCard,7,2007,03-04-07 0:00,397
17944,ColonialVoice,3,2008,21-06-08 0:00,110857
17946,Vista,10,2007,19-06-08 0:00,174603
17947,ColonialVoice,9,2008,26-06-08 0:00,17241
17948,Vista,9,2008,08-05-06 0:00,108423
17949,ColonialVoice,12,2006,12-05-08 0:00,125931
17950,SuperiorCard,10,2006,24-06-08 0:00,182513
17951,SuperiorCard,6,2007,16-08-07 0:00,30977
17952,Distinguish,3,2006,05-12-07 0:00,54429
17953,ColonialVoice,2,2006,20-08-06 0:00,80096
17954,Vista,8,2006,29-04-08 0:00,17249
17955,Vista,8,2005,14-06-08 0:00,133679
17956,SuperiorCard,10,2006,12-04-08 0:00,116079
17957,ColonialVoice,9,2005,17-06-07 0:00,161056
17958,Vista,4,2007,29-12-07 0:00,40091
17959,SuperiorCard,6,2008,12-10-07 0:00,37898
17960,SuperiorCard,2,2006,04-04-08 0:00,24737
17961,Vista,2,2007,28-09-06 0:00,128968
17962,SuperiorCard,5,2005,15-07-08 0:00,183116
17963,ColonialVoice,12,2006,05-02-08 0:00,178521
17964,ColonialVoice,12,2006,06-02-08 0:00,114255
17965,Vista,6,2005,12-04-08 0:00,41408
17966,Vista,8,2006,01-02-06 0:00,54287
17967,SuperiorCard,11,2006,08-02-06 0:00,97828
17970,SuperiorCard,2,2005,05-05-06 0:00,172163
17971,Vista,6,2006,20-09-07 0:00,26345
17972,Distinguish,3,2007,04-08-07 0:00,129596
17973,ColonialVoice,9,2007,11-05-07 0:00,7235
17974,ColonialVoice,5,2008,25-07-07 0:00,34674
17975,Vista,4,2005,22-04-08 0:00,172116
17976,SuperiorCard,10,2006,11-03-08 0:00,87006
17977,SuperiorCard,2,2008,20-01-07 0:00,97751
17978,SuperiorCard,6,2005,01-09-07 0:00,88690
17979,Vista,4,2008,08-11-07 0:00,79871
17980,ColonialVoice,10,2006,12-01-07 0:00,57681
17981,Distinguish,3,2008,12-08-06 0:00,107370
17982,SuperiorCard,9,2008,01-09-07 0:00,8914
17983,ColonialVoice,1,2008,09-01-07 0:00,31535
17984,SuperiorCard,9,2008,28-10-07 0:00,155723
17985,SuperiorCard,3,2008,22-10-06 0:00,73241
17986,SuperiorCard,6,2007,01-02-08 0:00,178168
17987,Distinguish,12,2006,23-02-06 0:00,5659
17988,SuperiorCard,3,2008,14-08-05 0:00,81407
17989,SuperiorCard,12,2005,26-09-07 0:00,145255
17990,SuperiorCard,6,2008,05-10-07 0:00,138930
17991,ColonialVoice,10,2008,17-03-08 0:00,72808
17992,Vista,6,2007,16-10-07 0:00,127537
17993,ColonialVoice,7,2006,12-03-08 0:00,6622
17994,SuperiorCard,12,2005,03-11-07 0:00,118039
17995,ColonialVoice,3,2008,16-05-08 0:00,156320
17996,ColonialVoice,7,2006,08-05-07 0:00,101738
17997,ColonialVoice,12,2006,20-08-07 0:00,30073
17998,SuperiorCard,12,2008,07-05-06 0:00,7150
17999,Vista,10,2008,19-06-06 0:00,169387
18000,Distinguish,10,2005,26-11-07 0:00,21546
18001,SuperiorCard,12,2008,20-03-08 0:00,68879
18002,SuperiorCard,1,2006,24-05-08 0:00,130249
18003,SuperiorCard,10,2005,14-04-08 0:00,148848
18004,Distinguish,9,2008,04-05-08 0:00,1900
18005,Vista,1,2006,31-12-05 0:00,47441
18006,ColonialVoice,4,2007,16-01-08 0:00,105457
18007,Distinguish,2,2005,03-11-07 0:00,157883
18009,SuperiorCard,3,2008,12-06-07 0:00,47324
18010,Distinguish,4,2006,03-05-08 0:00,146233
18011,ColonialVoice,9,2005,28-11-07 0:00,126459
18012,SuperiorCard,11,2005,05-03-08 0:00,45942
18013,Vista,10,2006,13-10-06 0:00,146260
18014,ColonialVoice,6,2008,28-12-07 0:00,117748
18015,ColonialVoice,8,2006,01-08-07 0:00,152141
18016,ColonialVoice,6,2008,29-09-05 0:00,20278
18017,Vista,6,2007,01-07-05 0:00,13173
18018,SuperiorCard,9,2005,11-06-08 0:00,166050
18019,Vista,10,2008,05-06-08 0:00,63273
18020,Distinguish,7,2005,11-08-07 0:00,90989
18021,ColonialVoice,2,2005,21-07-07 0:00,43746
18022,ColonialVoice,3,2005,03-01-07 0:00,25042
18023,ColonialVoice,9,2005,30-01-08 0:00,95274
18024,ColonialVoice,3,2006,11-06-08 0:00,148287
18025,ColonialVoice,5,2007,10-01-08 0:00,123132
18026,ColonialVoice,10,2007,21-06-08 0:00,33947
18027,SuperiorCard,4,2008,01-09-07 0:00,183579
18028,SuperiorCard,5,2006,07-06-08 0:00,169258
18029,ColonialVoice,2,2008,03-02-06 0:00,171857
18030,ColonialVoice,11,2005,28-10-07 0:00,82323
18031,Vista,6,2008,06-03-08 0:00,9459
18032,Vista,7,2008,14-01-08 0:00,35578
18033,Distinguish,1,2006,20-03-08 0:00,181019
18034,Distinguish,9,2006,03-01-08 0:00,28776
18035,Vista,5,2008,07-01-07 0:00,178532
18036,Distinguish,5,2008,14-04-08 0:00,5583
18037,SuperiorCard,8,2008,01-08-06 0:00,48310
18038,Vista,10,2008,27-02-08 0:00,40728
18039,ColonialVoice,6,2005,05-03-07 0:00,34131
18040,SuperiorCard,9,2007,19-07-05 0:00,79893
18041,Vista,9,2005,23-06-06 0:00,113591
18042,Distinguish,6,2007,15-09-07 0:00,161900
18043,ColonialVoice,1,2005,06-01-08 0:00,133844
18044,SuperiorCard,1,2005,26-03-08 0:00,80258
18045,ColonialVoice,3,2006,20-05-08 0:00,102540
18046,ColonialVoice,2,2008,13-06-07 0:00,58841
18047,Vista,9,2006,01-12-06 0:00,82679
18048,Vista,6,2005,10-09-06 0:00,142974
18049,SuperiorCard,4,2006,01-08-05 0:00,82268
18050,ColonialVoice,9,2005,14-07-06 0:00,92313
18051,Vista,2,2005,31-10-07 0:00,121572
18052,Distinguish,12,2005,29-11-07 0:00,74354
18053,Distinguish,2,2007,01-02-08 0:00,79735
18054,Distinguish,8,2007,18-02-08 0:00,82529
18055,Distinguish,11,2007,08-09-07 0:00,153329
18056,SuperiorCard,9,2008,28-12-07 0:00,156664
18057,ColonialVoice,7,2007,10-10-07 0:00,7327
18058,SuperiorCard,6,2008,07-04-08 0:00,166099
18059,Distinguish,12,2007,22-11-05 0:00,182964
18060,Distinguish,12,2006,25-09-07 0:00,179529
18061,ColonialVoice,7,2006,17-08-06 0:00,173240
18062,SuperiorCard,11,2005,04-11-07 0:00,35417
18063,Vista,11,2005,15-01-06 0:00,157019
18064,SuperiorCard,10,2006,04-03-08 0:00,75392
18065,Vista,11,2005,15-12-05 0:00,114720
18066,Distinguish,2,2007,08-05-07 0:00,167709
18067,ColonialVoice,5,2008,07-02-07 0:00,161688
18068,ColonialVoice,2,2008,11-08-07 0:00,112611
18069,SuperiorCard,12,2007,16-09-07 0:00,47384
18070,ColonialVoice,1,2006,06-06-08 0:00,49050
18071,ColonialVoice,9,2007,23-06-08 0:00,115499
18072,SuperiorCard,6,2006,08-12-05 0:00,105559
18073,Vista,11,2008,03-11-07 0:00,155820
18074,Vista,2,2005,29-01-08 0:00,52903
18075,ColonialVoice,7,2007,06-10-07 0:00,158782
18076,Vista,8,2006,31-08-07 0:00,89409
18077,ColonialVoice,11,2006,30-10-06 0:00,74445
18078,Distinguish,11,2006,08-07-07 0:00,138498
18079,SuperiorCard,3,2007,19-04-07 0:00,6678
18080,SuperiorCard,3,2007,03-09-07 0:00,96031
18081,Distinguish,8,2006,07-01-08 0:00,128346
18082,SuperiorCard,4,2005,22-06-08 0:00,158448
18083,SuperiorCard,4,2007,02-09-07 0:00,16305
18084,ColonialVoice,12,2006,08-06-06 0:00,87667
18085,Distinguish,5,2008,12-08-07 0:00,40991
18086,ColonialVoice,10,2005,30-09-07 0:00,120863
18087,Distinguish,1,2008,22-03-08 0:00,92390
18088,SuperiorCard,9,2005,15-07-08 0:00,4186
18089,ColonialVoice,4,2007,01-04-08 0:00,159988
18090,Distinguish,6,2007,31-10-07 0:00,162901
18091,Vista,9,2006,19-06-08 0:00,128698
18092,Distinguish,7,2008,07-02-08 0:00,145735
18093,SuperiorCard,4,2005,03-10-07 0:00,101486
18094,ColonialVoice,1,2007,30-06-07 0:00,119960
18095,Distinguish,5,2008,22-11-07 0:00,164086
18096,ColonialVoice,5,2008,14-05-08 0:00,56384
18097,Distinguish,6,2007,01-09-06 0:00,145256
18098,Distinguish,5,2007,17-08-06 0:00,190781
18099,ColonialVoice,10,2008,06-02-08 0:00,46221
18100,ColonialVoice,8,2008,01-09-05 0:00,27837
18101,ColonialVoice,7,2008,19-03-08 0:00,153943
18102,Distinguish,6,2008,19-11-07 0:00,67450
18103,Distinguish,11,2005,19-03-08 0:00,180661
18104,Distinguish,6,2007,15-04-08 0:00,97058
18105,ColonialVoice,7,2006,29-11-07 0:00,138877
18106,SuperiorCard,11,2007,19-05-08 0:00,124504
18107,Distinguish,8,2007,25-02-08 0:00,163020
18108,SuperiorCard,4,2007,19-10-06 0:00,171993
18109,ColonialVoice,1,2008,15-08-06 0:00,177181
18110,ColonialVoice,4,2008,09-05-08 0:00,162097
18111,Vista,6,2006,18-05-08 0:00,153517
18112,Vista,2,2005,18-11-07 0:00,31554
18113,ColonialVoice,11,2005,08-05-08 0:00,176537
18114,Distinguish,2,2006,04-02-08 0:00,155437
18115,Vista,1,2008,16-02-08 0:00,31191
18116,SuperiorCard,10,2008,16-01-06 0:00,184190
18117,Vista,10,2006,06-03-08 0:00,98274
18118,ColonialVoice,9,2008,27-09-07 0:00,145569
18119,Vista,11,2006,19-12-06 0:00,60755
18120,SuperiorCard,7,2005,08-12-07 0:00,125268
18121,Distinguish,1,2005,30-09-07 0:00,40452
18123,Vista,5,2005,01-03-08 0:00,37771
18124,Distinguish,12,2008,01-01-08 0:00,36881
18125,ColonialVoice,11,2007,04-04-07 0:00,120511
18126,Distinguish,8,2007,05-10-07 0:00,183245
18127,Distinguish,3,2005,01-06-08 0:00,83870
18128,Distinguish,10,2007,26-12-06 0:00,83746
18129,Vista,1,2005,02-07-08 0:00,59797
18130,ColonialVoice,5,2005,05-02-08 0:00,76831
18131,Vista,10,2008,17-03-08 0:00,39328
18132,SuperiorCard,4,2008,13-11-05 0:00,27415
18133,Vista,7,2008,25-06-08 0:00,26545
18134,Vista,2,2007,15-02-07 0:00,58152
18135,Vista,12,2006,20-07-07 0:00,135947
18136,Distinguish,11,2005,17-09-07 0:00,9483
18137,Distinguish,2,2005,11-07-05 0:00,149042
18138,Distinguish,2,2006,01-10-07 0:00,85219
18139,Distinguish,10,2007,23-02-07 0:00,60127
18140,ColonialVoice,9,2008,10-06-07 0:00,92704
18141,ColonialVoice,8,2008,18-12-07 0:00,190280
18142,ColonialVoice,9,2006,19-08-07 0:00,54176
18143,Distinguish,9,2007,10-03-08 0:00,123303
18144,SuperiorCard,6,2008,17-07-06 0:00,69016
18145,Distinguish,3,2006,26-05-08 0:00,80851
18146,Distinguish,8,2007,01-05-07 0:00,6694
18148,ColonialVoice,4,2005,25-08-07 0:00,162481
18150,Distinguish,6,2008,10-12-07 0:00,17645
18151,Vista,7,2008,04-11-07 0:00,96349
18152,Distinguish,4,2005,01-10-07 0:00,13969
18153,ColonialVoice,4,2008,01-07-05 0:00,110331
18154,Distinguish,5,2006,01-08-06 0:00,83894
18155,Vista,8,2005,01-09-05 0:00,45903
18156,Distinguish,8,2007,15-03-08 0:00,4609
18157,ColonialVoice,6,2008,29-04-06 0:00,190796
18158,Distinguish,5,2006,29-11-07 0:00,8595
18159,Distinguish,2,2008,31-05-07 0:00,3163
18160,Distinguish,3,2007,06-08-05 0:00,106444
18161,Distinguish,2,2006,07-07-08 0:00,183913
18162,Distinguish,6,2008,19-09-07 0:00,133052
18163,SuperiorCard,6,2007,18-01-08 0:00,191128
18164,ColonialVoice,5,2007,12-10-05 0:00,37493
18165,ColonialVoice,5,2005,11-04-06 0:00,64838
18166,SuperiorCard,10,2007,12-08-07 0:00,124472
18167,SuperiorCard,2,2005,28-04-08 0:00,70562
18168,Distinguish,11,2006,26-11-07 0:00,165830
18169,SuperiorCard,2,2007,24-10-07 0:00,16952
18170,SuperiorCard,4,2007,20-12-07 0:00,111261
18171,Vista,9,2007,06-01-08 0:00,99695
18172,SuperiorCard,12,2006,01-07-08 0:00,67546
18173,SuperiorCard,12,2005,01-06-06 0:00,104674
18174,SuperiorCard,8,2006,01-09-07 0:00,50746
18175,SuperiorCard,6,2006,23-09-07 0:00,173182
18176,Vista,4,2005,09-12-05 0:00,164386
18177,Distinguish,8,2008,18-06-07 0:00,177304
18178,ColonialVoice,9,2005,23-11-06 0:00,122205
18179,ColonialVoice,9,2006,06-01-08 0:00,57374
18180,Vista,4,2007,18-07-08 0:00,113786
18181,ColonialVoice,6,2006,29-06-08 0:00,49919
18182,SuperiorCard,11,2008,25-08-07 0:00,78314
18183,SuperiorCard,10,2005,23-05-08 0:00,116191
18184,Distinguish,8,2006,29-05-08 0:00,122672
18185,Vista,12,2007,28-09-07 0:00,21236
18186,SuperiorCard,2,2006,06-09-07 0:00,71246
18187,ColonialVoice,12,2006,14-06-08 0:00,146358
18188,Distinguish,4,2006,29-09-06 0:00,38332
18189,Distinguish,7,2007,24-06-08 0:00,56148
18190,SuperiorCard,9,2005,10-08-07 0:00,107329
18191,Vista,5,2005,03-03-08 0:00,100392
18192,Distinguish,6,2006,02-04-08 0:00,46634
18193,SuperiorCard,6,2005,11-02-08 0:00,17160
18194,Vista,1,2007,25-03-08 0:00,24735
18195,SuperiorCard,5,2005,25-10-07 0:00,119090
18196,Vista,7,2008,04-10-07 0:00,33350
18197,ColonialVoice,6,2005,16-05-06 0:00,139981
18198,Distinguish,12,2008,28-09-07 0:00,60697
18199,Distinguish,5,2005,07-08-06 0:00,168145
18200,Distinguish,3,2007,18-05-06 0:00,56676
18201,Distinguish,8,2005,02-01-08 0:00,147723
18202,SuperiorCard,12,2008,01-04-08 0:00,165228
18203,Vista,3,2008,09-01-08 0:00,190833
18204,Vista,3,2005,20-10-07 0:00,58379
18205,SuperiorCard,3,2007,30-06-08 0:00,12821
18206,Distinguish,11,2007,12-02-08 0:00,29268
18207,Vista,11,2008,02-08-06 0:00,74086
18208,Vista,2,2006,23-11-07 0:00,15275
18209,Distinguish,10,2006,29-06-08 0:00,155838
18210,Distinguish,7,2006,23-03-08 0:00,123896
18211,Vista,5,2008,12-10-07 0:00,28542
18212,Vista,6,2008,24-08-06 0:00,36961
18213,SuperiorCard,2,2008,29-06-08 0:00,56946
18214,ColonialVoice,4,2007,12-04-08 0:00,164574
18215,Distinguish,1,2007,04-04-06 0:00,63555
18216,ColonialVoice,11,2005,07-12-06 0:00,61178
18217,SuperiorCard,7,2008,21-09-07 0:00,104663
18218,SuperiorCard,9,2007,26-04-08 0:00,118296
18219,Vista,8,2007,15-09-06 0:00,97616
18220,SuperiorCard,11,2006,02-05-06 0:00,189541
18221,Distinguish,2,2008,05-01-08 0:00,69921
18222,Vista,3,2006,12-09-07 0:00,100063
18223,Vista,5,2008,29-08-07 0:00,56580
18224,Distinguish,4,2007,13-10-05 0:00,171511
18225,SuperiorCard,3,2006,02-08-07 0:00,4401
18227,ColonialVoice,5,2006,10-02-07 0:00,188716
18228,ColonialVoice,5,2005,08-05-06 0:00,98252
18229,SuperiorCard,4,2005,09-04-08 0:00,113981
18230,Vista,2,2008,18-06-08 0:00,145416
18231,Vista,12,2005,01-08-06 0:00,110005
18232,Vista,5,2005,29-12-07 0:00,160652
18233,Vista,8,2008,21-03-08 0:00,127311
18234,Distinguish,11,2006,04-04-07 0:00,107640
18235,Vista,4,2007,11-12-05 0:00,178423
18236,ColonialVoice,10,2006,28-01-08 0:00,35368
18237,Vista,12,2006,26-09-07 0:00,36071
18238,SuperiorCard,1,2005,20-11-06 0:00,139859
18239,ColonialVoice,2,2007,21-06-08 0:00,93818
18240,Vista,4,2005,24-07-08 0:00,53988
18241,Distinguish,5,2007,19-09-05 0:00,134480
18242,SuperiorCard,6,2006,17-04-08 0:00,65303
18243,ColonialVoice,6,2005,05-10-05 0:00,174908
18244,ColonialVoice,2,2005,17-12-06 0:00,189385
18245,SuperiorCard,11,2006,22-10-05 0:00,98859
18246,ColonialVoice,6,2006,19-01-08 0:00,75163
18247,Vista,1,2006,16-12-07 0:00,45279
18248,Vista,11,2008,13-11-07 0:00,45316
18249,Distinguish,12,2008,29-05-08 0:00,152245
18250,SuperiorCard,12,2007,02-12-05 0:00,116338
18252,Vista,2,2007,13-05-08 0:00,67847
18253,Distinguish,2,2008,31-05-08 0:00,30717
18254,Vista,6,2006,04-12-07 0:00,154803
18255,ColonialVoice,12,2005,26-07-08 0:00,174997
18256,SuperiorCard,10,2007,31-07-08 0:00,129414
18257,SuperiorCard,3,2008,01-09-07 0:00,43995
18258,Distinguish,9,2006,29-04-06 0:00,10701
18259,ColonialVoice,8,2008,12-02-08 0:00,16147
18260,ColonialVoice,2,2006,01-08-05 0:00,165976
18261,Distinguish,3,2007,14-09-07 0:00,143255
18262,Vista,1,2007,13-12-07 0:00,180739
18263,SuperiorCard,1,2005,19-04-08 0:00,93865
18264,Vista,12,2008,30-05-08 0:00,112268
18265,Vista,8,2005,14-05-06 0:00,71451
18266,ColonialVoice,12,2008,29-04-08 0:00,99098
18267,SuperiorCard,4,2005,09-02-08 0:00,24804
18268,SuperiorCard,4,2005,04-08-07 0:00,110999
18269,Vista,3,2007,24-03-08 0:00,117629
18270,Vista,2,2006,06-08-06 0:00,44453
18271,Distinguish,1,2007,26-12-07 0:00,24105
18272,Vista,12,2007,30-05-08 0:00,27897
18273,SuperiorCard,11,2007,23-03-08 0:00,82360
18274,ColonialVoice,4,2008,27-08-07 0:00,177728
18275,ColonialVoice,2,2007,25-06-08 0:00,30018
18276,Vista,2,2007,02-11-07 0:00,94142
18277,ColonialVoice,2,2007,13-03-08 0:00,140120
18279,Vista,3,2005,24-06-08 0:00,114738
18280,Vista,1,2006,20-12-06 0:00,107633
18281,SuperiorCard,9,2006,29-11-05 0:00,31789
18282,SuperiorCard,9,2006,06-09-07 0:00,69575
18283,SuperiorCard,9,2005,06-11-06 0:00,172355
18284,Vista,6,2007,06-04-07 0:00,23696
18285,Vista,5,2008,21-11-07 0:00,25738
18286,ColonialVoice,3,2008,07-05-08 0:00,7596
18287,SuperiorCard,10,2008,22-12-06 0:00,40591
18288,ColonialVoice,5,2006,01-10-06 0:00,66687
18289,SuperiorCard,2,2005,23-05-08 0:00,165512
18290,ColonialVoice,3,2006,18-03-08 0:00,144457
18291,ColonialVoice,6,2005,13-06-08 0:00,9302
18292,Vista,9,2006,26-02-07 0:00,133443
18293,ColonialVoice,3,2008,01-03-06 0:00,189935
18295,Distinguish,7,2005,01-08-06 0:00,2790
18296,Vista,4,2006,27-06-07 0:00,175315
18297,ColonialVoice,12,2005,17-12-07 0:00,155797
18298,ColonialVoice,11,2005,26-08-07 0:00,44351
18299,Distinguish,7,2007,14-12-07 0:00,69010
18300,SuperiorCard,2,2006,19-06-07 0:00,55752
18301,Vista,3,2005,21-11-07 0:00,88009
18302,ColonialVoice,7,2006,25-08-07 0:00,83897
18303,SuperiorCard,9,2006,05-01-08 0:00,190539
18304,ColonialVoice,10,2005,01-12-07 0:00,25814
18305,Distinguish,9,2005,09-05-08 0:00,137703
18306,ColonialVoice,10,2007,04-06-06 0:00,156650
18307,ColonialVoice,1,2007,26-11-05 0:00,29788
18308,SuperiorCard,1,2005,13-08-06 0:00,51428
18309,ColonialVoice,1,2005,13-11-07 0:00,48658
18310,SuperiorCard,3,2007,12-11-07 0:00,164453
18311,SuperiorCard,11,2008,19-03-08 0:00,128974
18312,SuperiorCard,4,2008,09-04-08 0:00,155866
18313,SuperiorCard,10,2007,10-11-05 0:00,137971
18314,ColonialVoice,7,2006,24-01-06 0:00,77022
18315,SuperiorCard,1,2006,02-11-07 0:00,118062
18316,ColonialVoice,3,2006,01-08-05 0:00,145855
18317,SuperiorCard,6,2006,16-12-07 0:00,71356
18319,Vista,12,2005,15-01-08 0:00,129818
18321,SuperiorCard,8,2007,24-07-08 0:00,168515
18322,SuperiorCard,3,2005,22-03-06 0:00,120593
18323,ColonialVoice,5,2008,01-08-05 0:00,85685
18324,SuperiorCard,7,2006,08-05-06 0:00,175931
18325,Vista,9,2008,03-02-08 0:00,78405
18326,ColonialVoice,8,2006,22-10-07 0:00,134053
18327,Distinguish,10,2008,22-02-07 0:00,160186
18328,Vista,6,2007,01-09-07 0:00,88866
18329,Distinguish,8,2007,19-08-07 0:00,94646
18330,ColonialVoice,12,2007,22-12-05 0:00,167522
18331,ColonialVoice,8,2006,10-11-07 0:00,186833
18332,SuperiorCard,10,2006,08-11-07 0:00,17242
18333,ColonialVoice,10,2008,15-05-08 0:00,46796
18334,Vista,9,2008,06-05-08 0:00,139477
18335,Vista,1,2005,30-04-08 0:00,92183
18336,Distinguish,11,2007,30-06-08 0:00,24818
18337,SuperiorCard,12,2007,21-08-05 0:00,100597
18338,Distinguish,8,2006,25-10-07 0:00,28008
18339,Vista,12,2007,01-05-08 0:00,152673
18340,ColonialVoice,6,2008,24-08-05 0:00,19768
18341,ColonialVoice,8,2008,05-07-08 0:00,39298
18342,Distinguish,3,2008,17-04-08 0:00,76402
18344,Vista,6,2008,16-03-07 0:00,21971
18345,Distinguish,11,2008,15-05-08 0:00,118635
18346,Vista,10,2006,06-09-07 0:00,11405
18347,ColonialVoice,12,2005,02-06-07 0:00,62133
18348,Vista,3,2008,22-02-08 0:00,153044
18349,Vista,6,2007,30-09-07 0:00,121437
18350,Distinguish,11,2007,14-02-08 0:00,177572
18351,Distinguish,3,2007,03-12-07 0:00,57598
18352,Vista,8,2008,05-10-07 0:00,157880
18353,Distinguish,4,2007,10-03-08 0:00,133217
18354,SuperiorCard,4,2005,01-08-06 0:00,148099
18355,Distinguish,11,2006,16-08-07 0:00,107902
18356,ColonialVoice,9,2005,12-12-07 0:00,147637
18357,Vista,5,2006,02-07-07 0:00,46494
18358,ColonialVoice,11,2006,26-06-08 0:00,97544
18359,Distinguish,2,2008,14-06-08 0:00,164395
18360,SuperiorCard,11,2005,18-03-08 0:00,21058
18361,SuperiorCard,11,2007,26-12-06 0:00,28319
18362,Distinguish,1,2005,30-01-07 0:00,115838
18363,ColonialVoice,1,2007,11-11-07 0:00,98107
18364,SuperiorCard,3,2006,01-08-06 0:00,150096
18365,Distinguish,7,2007,11-04-08 0:00,38444
18366,SuperiorCard,4,2008,20-05-08 0:00,85021
18367,SuperiorCard,12,2005,03-05-08 0:00,56949
18368,SuperiorCard,1,2005,05-12-06 0:00,144058
18369,Vista,3,2005,24-08-07 0:00,42147
18370,ColonialVoice,10,2008,25-12-07 0:00,56454
18371,ColonialVoice,7,2007,24-11-07 0:00,164135
18372,SuperiorCard,2,2007,29-01-08 0:00,7178
18373,Distinguish,8,2007,16-10-07 0:00,137555
18374,ColonialVoice,5,2005,24-09-07 0:00,17799
18375,SuperiorCard,2,2007,26-09-07 0:00,73971
18376,Vista,12,2008,23-09-07 0:00,118157
18377,Vista,2,2005,14-12-05 0:00,147677
18378,ColonialVoice,10,2005,21-09-07 0:00,78836
18379,Vista,2,2008,18-10-07 0:00,46677
18380,Distinguish,1,2008,29-02-08 0:00,98231
18381,Vista,2,2008,25-12-07 0:00,78775
18382,SuperiorCard,3,2006,04-08-05 0:00,98944
18383,ColonialVoice,3,2007,04-09-07 0:00,1727
18384,ColonialVoice,5,2007,15-07-08 0:00,83848
18385,SuperiorCard,3,2008,21-12-07 0:00,20598
18386,ColonialVoice,10,2005,01-11-05 0:00,156324
18387,ColonialVoice,11,2008,15-07-08 0:00,5445
18388,ColonialVoice,6,2006,07-01-08 0:00,149463
18390,ColonialVoice,2,2005,02-07-06 0:00,5558
18391,Distinguish,11,2005,05-02-08 0:00,80105
18392,SuperiorCard,3,2008,19-12-07 0:00,167477
18393,Distinguish,7,2005,04-03-06 0:00,115715
18394,SuperiorCard,4,2006,05-02-08 0:00,13722
18395,Distinguish,4,2007,10-05-07 0:00,3823
18396,Distinguish,7,2005,22-05-07 0:00,149151
18397,Distinguish,6,2008,16-03-08 0:00,141347
18398,Vista,11,2008,02-09-06 0:00,106409
18399,Distinguish,4,2005,13-04-08 0:00,65439
18400,SuperiorCard,6,2007,20-12-06 0:00,17829
18401,SuperiorCard,4,2006,04-12-07 0:00,122214
18402,Distinguish,5,2007,28-04-08 0:00,118771
18403,Distinguish,8,2005,02-05-08 0:00,132567
